id,isCreator,tag,followerCount
136875,False,adventure,48
136876,False,adventure,51
136877,False,adventure,63
136878,False,adventure,51
136879,False,adventure,52
136880,False,adventure,57
136881,False,adventure,44
136882,False,adventure,45
136883,False,adventure,56
136884,False,adventure,45
136885,False,adventure,50
136886,False,adventure,51
136887,False,adventure,50
136888,False,adventure,47
136889,False,adventure,44
136890,False,adventure,56
136891,False,adventure,57
136892,False,adventure,56
136893,False,adventure,52
136894,False,adventure,61
136895,False,adventure,40
136896,False,adventure,47
136897,False,adventure,44
136898,False,adventure,49
136899,False,adventure,63
136900,False,adventure,56
136901,False,adventure,55
136902,False,adventure,52
136903,False,adventure,56
136904,False,adventure,46
136905,False,adventure,55
136906,False,adventure,56
136907,False,adventure,50
136908,False,adventure,38
136909,False,adventure,46
136910,False,adventure,44
136911,False,adventure,51
136912,False,adventure,65
136913,False,adventure,53
136914,False,adventure,48
136915,False,adventure,46
136916,False,adventure,43
136917,False,adventure,37
136918,False,adventure,55
136919,False,adventure,40
136920,False,adventure,49
136921,False,adventure,44
136922,False,adventure,49
136923,False,adventure,59
136924,False,adventure,65
136925,False,adventure,47
136926,False,adventure,42
136927,False,adventure,36
136928,False,adventure,39
136929,False,adventure,56
136930,False,adventure,45
136931,False,adventure,59
136932,False,adventure,51
136933,False,adventure,50
136934,False,adventure,56
136935,False,adventure,60
136936,False,adventure,45
136937,False,adventure,52
136938,False,adventure,57
136939,False,adventure,48
136940,False,adventure,44
136941,False,adventure,47
136942,False,adventure,58
136943,False,adventure,54
136944,False,adventure,60
136945,False,adventure,51
136946,False,adventure,48
136947,False,adventure,55
136948,False,adventure,47
136949,False,adventure,52
136950,False,adventure,60
136951,False,adventure,55
136952,False,adventure,50
136953,False,adventure,41
136954,False,adventure,38
136955,False,adventure,48
136956,False,adventure,46
136957,False,adventure,43
136958,False,adventure,44
136959,False,adventure,57
136960,False,adventure,46
136961,False,adventure,67
136962,False,adventure,60
136963,False,adventure,52
136964,False,adventure,48
136965,False,adventure,51
136966,False,adventure,57
136967,False,adventure,53
136968,False,adventure,39
136969,False,adventure,52
136970,False,adventure,37
136971,False,adventure,58
136972,False,adventure,49
136973,False,adventure,44
136974,False,adventure,58
136975,False,adventure,44
136976,False,adventure,56
136977,False,adventure,57
136978,False,adventure,45
136979,False,adventure,52
136980,False,adventure,39
136981,False,adventure,57
136982,False,adventure,43
136983,False,adventure,45
136984,False,adventure,38
136985,False,adventure,51
136986,False,adventure,55
136987,False,adventure,60
136988,False,adventure,64
136989,False,adventure,54
136990,False,adventure,42
136991,False,adventure,52
136992,False,adventure,65
136993,False,adventure,50
136994,False,adventure,66
136995,False,adventure,50
136996,False,adventure,68
136997,False,adventure,63
136998,False,adventure,61
136999,False,adventure,52
137000,False,adventure,48
137001,False,adventure,58
137002,False,adventure,50
137003,False,adventure,59
137004,False,adventure,49
137005,False,adventure,53
137006,False,adventure,51
137007,False,adventure,48
137008,False,adventure,51
137009,False,adventure,54
137010,False,adventure,45
137011,False,adventure,54
137012,False,adventure,56
137013,False,adventure,42
137014,False,adventure,60
137015,False,adventure,52
137016,False,adventure,43
137017,False,adventure,41
137018,False,adventure,49
137019,False,adventure,44
137020,False,adventure,53
137021,False,adventure,45
137022,False,adventure,42
137023,False,adventure,49
137024,False,adventure,52
137025,False,adventure,50
137026,False,adventure,39
137027,False,adventure,48
137028,False,adventure,42
137029,False,adventure,57
137030,False,adventure,47
137031,False,adventure,49
137032,False,adventure,38
137033,False,adventure,46
137034,False,adventure,67
137035,False,adventure,55
137036,False,adventure,59
137037,False,adventure,47
137038,False,adventure,62
137039,False,adventure,51
137040,False,adventure,55
137041,False,adventure,51
137042,False,adventure,48
137043,False,adventure,45
137044,False,adventure,55
137045,False,adventure,56
137046,False,adventure,42
137047,False,adventure,51
137048,False,adventure,58
137049,False,adventure,41
137050,False,adventure,41
137051,False,adventure,49
137052,False,adventure,48
137053,False,adventure,58
137054,False,adventure,52
137055,False,adventure,63
137056,False,adventure,42
137057,False,adventure,50
137058,False,adventure,49
137059,False,adventure,46
137060,False,adventure,58
137061,False,adventure,35
137062,False,adventure,48
137063,False,adventure,45
137064,False,adventure,51
137065,False,adventure,40
137066,False,adventure,51
137067,False,adventure,49
137068,False,adventure,51
137069,False,adventure,43
137070,False,adventure,50
137071,False,adventure,61
137072,False,adventure,39
137073,False,adventure,37
137074,False,adventure,48
137075,False,adventure,50
137076,False,adventure,54
137077,False,adventure,58
137078,False,adventure,56
137079,False,adventure,53
137080,False,adventure,51
137081,False,adventure,48
137082,False,adventure,55
137083,False,adventure,48
137084,False,adventure,51
137085,False,adventure,63
137086,False,adventure,45
137087,False,adventure,57
137088,False,adventure,42
137089,False,adventure,51
137090,False,adventure,62
137091,False,adventure,58
137092,False,adventure,46
137093,False,adventure,50
137094,False,adventure,51
137095,False,adventure,54
137096,False,adventure,65
137097,False,adventure,71
137098,False,adventure,51
137099,False,adventure,53
137100,False,adventure,51
137101,False,adventure,34
137102,False,adventure,59
137103,False,adventure,56
137104,False,adventure,34
137105,False,adventure,50
137106,False,adventure,40
137107,False,adventure,51
137108,False,adventure,57
137109,False,adventure,38
137110,False,adventure,47
137111,False,adventure,50
137112,False,adventure,58
137113,False,adventure,41
137114,False,adventure,44
137115,False,adventure,48
137116,False,adventure,49
137117,False,adventure,47
137118,False,adventure,48
137119,False,adventure,52
137120,False,adventure,45
137121,False,adventure,50
137122,False,adventure,67
137123,False,adventure,45
137124,False,adventure,41
137125,False,adventure,40
137126,False,adventure,53
137127,False,adventure,46
137128,False,adventure,47
137129,False,adventure,57
137130,False,adventure,51
137131,False,adventure,52
137132,False,adventure,48
137133,False,adventure,56
137134,False,adventure,52
137135,False,adventure,41
137136,False,adventure,39
137137,False,adventure,63
137138,False,adventure,47
137139,False,adventure,74
137140,False,adventure,52
137141,False,adventure,42
137142,False,adventure,38
137143,False,adventure,58
137144,False,adventure,49
137145,False,adventure,48
137146,False,adventure,52
137147,False,adventure,36
137148,False,adventure,49
137149,False,adventure,60
137150,False,adventure,52
137151,False,adventure,40
137152,False,adventure,42
137153,False,adventure,51
137154,False,adventure,42
137155,False,adventure,39
137156,False,adventure,46
137157,False,adventure,36
137158,False,adventure,43
137159,False,adventure,47
137160,False,adventure,44
137161,False,adventure,47
137162,False,adventure,38
137163,False,adventure,50
137164,False,adventure,52
137165,False,adventure,51
137166,False,adventure,58
137167,False,adventure,45
137168,False,adventure,39
137169,False,adventure,40
137170,False,adventure,53
137171,False,adventure,49
137172,False,adventure,50
137173,False,adventure,60
137174,False,adventure,41
137175,False,adventure,51
137176,False,adventure,48
137177,False,adventure,42
137178,False,adventure,50
137179,False,adventure,47
137180,False,adventure,42
137181,False,adventure,41
137182,False,adventure,47
137183,False,adventure,61
137184,False,adventure,50
137185,False,adventure,59
137186,False,adventure,43
137187,False,adventure,47
137188,False,adventure,57
137189,False,adventure,47
137190,False,adventure,52
137191,False,adventure,49
137192,False,adventure,47
137193,False,adventure,52
137194,False,adventure,45
137195,False,adventure,37
137196,False,adventure,54
137197,False,adventure,41
137198,False,adventure,44
137199,False,adventure,49
137200,False,adventure,43
137201,False,adventure,54
137202,False,adventure,53
137203,False,adventure,50
137204,False,adventure,51
137205,False,adventure,47
137206,False,adventure,52
137207,False,adventure,62
137208,False,adventure,55
137209,False,adventure,42
137210,False,adventure,59
137211,False,adventure,46
137212,False,adventure,54
137213,False,adventure,51
137214,False,adventure,57
137215,False,adventure,50
137216,False,adventure,43
137217,False,adventure,46
137218,False,adventure,55
137219,False,adventure,61
137220,False,adventure,49
137221,False,adventure,47
137222,False,adventure,38
137223,False,adventure,53
137224,False,adventure,48
137225,False,adventure,51
137226,False,adventure,46
137227,False,adventure,35
137228,False,adventure,57
137229,False,adventure,56
137230,False,adventure,42
137231,False,adventure,50
137232,False,adventure,52
137233,False,adventure,51
137234,False,adventure,51
137235,False,adventure,40
137236,False,adventure,47
137237,False,adventure,64
137238,False,adventure,49
137239,False,adventure,51
137240,False,adventure,52
137241,False,adventure,51
137242,False,adventure,41
137243,False,adventure,53
137244,False,adventure,52
137245,False,adventure,53
137246,False,adventure,36
137247,False,adventure,48
137248,False,adventure,61
137249,False,adventure,40
137250,False,adventure,39
137251,False,adventure,42
137252,False,adventure,40
137253,False,adventure,37
137254,False,adventure,54
137255,False,adventure,50
137256,False,adventure,40
137257,False,adventure,44
137258,False,adventure,45
137259,False,adventure,50
137260,False,adventure,46
137261,False,adventure,41
137262,False,adventure,44
137263,False,adventure,44
137264,False,adventure,56
137265,False,adventure,43
137266,False,adventure,41
137267,False,adventure,50
137268,False,adventure,51
137269,False,adventure,41
137270,False,adventure,56
137271,False,adventure,50
137272,False,adventure,50
137273,False,adventure,47
137274,False,adventure,46
137275,False,adventure,44
137276,False,adventure,49
137277,False,adventure,59
137278,False,adventure,46
137279,False,adventure,63
137280,False,adventure,60
137281,False,adventure,76
137282,False,adventure,53
137283,False,adventure,52
137284,False,adventure,42
137285,False,adventure,52
137286,False,adventure,40
137287,False,adventure,62
137288,False,adventure,48
137289,False,adventure,44
137290,False,adventure,58
137291,False,adventure,52
137292,False,adventure,46
137293,False,adventure,67
137294,False,adventure,44
137295,False,adventure,40
137296,False,adventure,49
137297,False,adventure,40
137298,False,adventure,53
137299,False,adventure,57
137300,False,adventure,43
137301,False,adventure,49
137302,False,adventure,39
137303,False,adventure,63
137304,False,adventure,53
137305,False,adventure,55
137306,False,adventure,41
137307,False,adventure,48
137308,False,adventure,42
137309,False,adventure,50
137310,False,adventure,46
137311,False,adventure,66
137312,False,adventure,61
137313,False,adventure,47
137314,False,adventure,48
137315,False,adventure,59
137316,False,adventure,51
137317,False,adventure,66
137318,False,adventure,48
137319,False,adventure,65
137320,False,adventure,50
137321,False,adventure,43
137322,False,adventure,48
137323,False,adventure,46
137324,False,adventure,55
137325,False,adventure,54
137326,False,adventure,39
137327,False,adventure,55
137328,False,adventure,55
137329,False,adventure,42
137330,False,adventure,54
137331,False,adventure,42
137332,False,adventure,42
137333,False,adventure,44
137334,False,adventure,54
137335,False,adventure,53
137336,False,adventure,61
137337,False,adventure,55
137338,False,adventure,50
137339,False,adventure,50
137340,False,adventure,56
137341,False,adventure,48
137342,False,adventure,40
137343,False,adventure,37
137344,False,adventure,55
137345,False,adventure,51
137346,False,adventure,52
137347,False,adventure,43
137348,False,adventure,48
137349,False,adventure,40
137350,False,adventure,49
137351,False,adventure,56
137352,False,adventure,51
137353,False,adventure,56
137354,False,adventure,45
137355,False,adventure,56
137356,False,adventure,48
137357,False,adventure,40
137358,False,adventure,44
137359,False,adventure,41
137360,False,adventure,60
137361,False,adventure,49
137362,False,adventure,47
137363,False,adventure,50
137364,False,adventure,65
137365,False,adventure,58
137366,False,adventure,49
137367,False,adventure,59
137368,False,adventure,54
137369,False,adventure,51
137370,False,adventure,47
137371,False,adventure,53
137372,False,adventure,53
137373,False,adventure,53
137374,False,adventure,49
137375,False,adventure,57
137376,False,adventure,35
137377,False,adventure,39
137378,False,adventure,48
137379,False,adventure,49
137380,False,adventure,49
137381,False,adventure,48
137382,False,adventure,64
137383,False,adventure,51
137384,False,adventure,59
137385,False,adventure,45
137386,False,adventure,54
137387,False,adventure,59
137388,False,adventure,44
137389,False,adventure,48
137390,False,adventure,42
137391,False,adventure,37
137392,False,adventure,44
137393,False,adventure,52
137394,False,adventure,43
137395,False,adventure,47
137396,False,adventure,60
137397,False,adventure,41
137398,False,adventure,55
137399,False,adventure,50
137400,False,adventure,48
137401,False,adventure,56
137402,False,adventure,49
137403,False,adventure,46
137404,False,adventure,60
137405,False,adventure,50
137406,False,adventure,42
137407,False,adventure,44
137408,False,adventure,53
137409,False,adventure,55
137410,False,adventure,56
137411,False,adventure,47
137412,False,adventure,51
137413,False,adventure,56
137414,False,adventure,51
137415,False,adventure,50
137416,False,adventure,42
137417,False,adventure,40
137418,False,adventure,55
137419,False,adventure,62
137420,False,adventure,57
137421,False,adventure,37
137422,False,adventure,52
137423,False,adventure,57
137424,False,adventure,35
137425,False,adventure,62
137426,False,adventure,56
137427,False,adventure,43
137428,False,adventure,45
137429,False,adventure,50
137430,False,adventure,40
137431,False,adventure,46
137432,False,adventure,51
137433,False,adventure,52
137434,False,adventure,55
137435,False,adventure,40
137436,False,adventure,44
137437,False,adventure,49
137438,False,adventure,29
137439,False,adventure,48
137440,False,adventure,51
137441,False,adventure,46
137442,False,adventure,57
137443,False,adventure,52
137444,False,adventure,53
137445,False,adventure,50
137446,False,adventure,50
137447,False,adventure,42
137448,False,adventure,57
137449,False,adventure,40
137450,False,adventure,59
137451,False,adventure,57
137452,False,adventure,41
137453,False,adventure,58
137454,False,adventure,48
137455,False,adventure,35
137456,False,adventure,47
137457,False,adventure,55
137458,False,adventure,52
137459,False,adventure,52
137460,False,adventure,47
137461,False,adventure,53
137462,False,adventure,49
137463,False,adventure,47
137464,False,adventure,54
137465,False,adventure,50
137466,False,adventure,67
137467,False,adventure,49
137468,False,adventure,47
137469,False,adventure,54
137470,False,adventure,54
137471,False,adventure,53
137472,False,adventure,52
137473,False,adventure,38
137474,False,adventure,46
137475,False,adventure,55
137476,False,adventure,51
137477,False,adventure,47
137478,False,adventure,51
137479,False,adventure,52
137480,False,adventure,53
137481,False,adventure,44
137482,False,adventure,42
137483,False,adventure,60
137484,False,adventure,59
137485,False,adventure,43
137486,False,adventure,45
137487,False,adventure,57
137488,False,adventure,51
137489,False,adventure,54
137490,False,adventure,51
137491,False,adventure,55
137492,False,adventure,44
137493,False,adventure,57
137494,False,adventure,42
137495,False,adventure,52
137496,False,adventure,53
137497,False,adventure,47
137498,False,adventure,55
137499,False,adventure,49
137500,False,adventure,41
137501,False,adventure,43
137502,False,adventure,49
137503,False,adventure,55
137504,False,adventure,49
137505,False,adventure,43
137506,False,adventure,42
137507,False,adventure,53
137508,False,adventure,43
137509,False,adventure,46
137510,False,adventure,42
137511,False,adventure,40
137512,False,adventure,53
137513,False,adventure,57
137514,False,adventure,33
137515,False,adventure,41
137516,False,adventure,46
137517,False,adventure,49
137518,False,adventure,45
137519,False,adventure,56
137520,False,adventure,46
137521,False,adventure,51
137522,False,adventure,45
137523,False,adventure,45
137524,False,adventure,52
137525,False,adventure,57
137526,False,adventure,52
137527,False,adventure,51
137528,False,adventure,42
137529,False,adventure,55
137530,False,adventure,49
137531,False,adventure,49
137532,False,adventure,54
137533,False,adventure,39
137534,False,adventure,51
137535,False,adventure,40
137536,False,adventure,50
137537,False,adventure,48
137538,False,adventure,48
137539,False,adventure,54
137540,False,adventure,60
137541,False,adventure,56
137542,False,adventure,52
137543,False,adventure,57
137544,False,adventure,53
137545,False,adventure,38
137546,False,adventure,47
137547,False,adventure,51
137548,False,adventure,59
137549,False,adventure,49
137550,False,adventure,62
137551,False,adventure,37
137552,False,adventure,46
137553,False,adventure,53
137554,False,adventure,57
137555,False,adventure,54
137556,False,adventure,52
137557,False,adventure,51
137558,False,adventure,45
137559,False,adventure,44
137560,False,adventure,51
137561,False,adventure,45
137562,False,adventure,52
137563,False,adventure,51
137564,False,adventure,50
137565,False,adventure,52
137566,False,adventure,51
137567,False,adventure,48
137568,False,adventure,57
137569,False,adventure,51
137570,False,adventure,42
137571,False,adventure,56
137572,False,adventure,52
137573,False,adventure,51
137574,False,adventure,34
137575,False,adventure,49
137576,False,adventure,49
137577,False,adventure,56
137578,False,adventure,45
137579,False,adventure,60
137580,False,adventure,45
137581,False,adventure,62
137582,False,adventure,53
137583,False,adventure,55
137584,False,adventure,48
137585,False,adventure,55
137586,False,adventure,57
137587,False,adventure,36
137588,False,adventure,55
137589,False,adventure,43
137590,False,adventure,55
137591,False,adventure,48
137592,False,adventure,42
137593,False,adventure,59
137594,False,adventure,50
137595,False,adventure,55
137596,False,adventure,55
137597,False,adventure,38
137598,False,adventure,62
137599,False,adventure,56
137600,False,adventure,59
137601,False,adventure,53
137602,False,adventure,57
137603,False,adventure,55
137604,False,adventure,57
137605,False,adventure,58
137606,False,adventure,54
137607,False,adventure,65
137608,False,adventure,47
137609,False,adventure,49
137610,False,adventure,52
137611,False,adventure,50
137612,False,adventure,41
137613,False,adventure,46
137614,False,adventure,57
137615,False,adventure,62
137616,False,adventure,41
137617,False,adventure,50
137618,False,adventure,46
137619,False,adventure,50
137620,False,adventure,51
137621,False,adventure,44
137622,False,adventure,47
137623,False,adventure,42
137624,False,adventure,39
137625,False,adventure,65
137626,False,adventure,46
137627,False,adventure,61
137628,False,adventure,47
137629,False,adventure,46
137630,False,adventure,44
137631,False,adventure,62
137632,False,adventure,53
137633,False,adventure,36
137634,False,adventure,52
137635,False,adventure,64
137636,False,adventure,51
137637,False,adventure,55
137638,False,adventure,38
137639,False,adventure,41
137640,False,adventure,42
137641,False,adventure,65
137642,False,adventure,41
137643,False,adventure,51
137644,False,adventure,44
137645,False,adventure,50
137646,False,adventure,33
137647,False,adventure,48
137648,False,adventure,44
137649,False,adventure,57
137650,False,adventure,62
137651,False,adventure,49
137652,False,adventure,52
137653,False,adventure,45
137654,False,adventure,58
137655,False,adventure,46
137656,False,adventure,38
137657,False,adventure,46
137658,False,adventure,47
137659,False,adventure,48
137660,False,adventure,53
137661,False,adventure,65
137662,False,adventure,44
137663,False,adventure,46
137664,False,adventure,66
137665,False,adventure,53
137666,False,adventure,51
137667,False,adventure,56
137668,False,adventure,53
137669,False,adventure,39
137670,False,adventure,37
137671,False,adventure,40
137672,False,adventure,55
137673,False,adventure,50
137674,False,adventure,51
137675,False,adventure,67
137676,False,adventure,49
137677,False,adventure,27
137678,False,adventure,51
137679,False,adventure,45
137680,False,adventure,61
137681,False,adventure,54
137682,False,adventure,44
137683,False,adventure,52
137684,False,adventure,70
137685,False,adventure,55
137686,False,adventure,39
137687,False,adventure,49
137688,False,adventure,48
137689,False,adventure,59
137690,False,adventure,54
137691,False,adventure,64
137692,False,adventure,43
137693,False,adventure,42
137694,False,adventure,49
137695,False,adventure,48
137696,False,adventure,60
137697,False,adventure,58
137698,False,adventure,46
137699,False,adventure,48
137700,False,adventure,30
137701,False,adventure,55
137702,False,adventure,51
137703,False,adventure,45
137704,False,adventure,47
137705,False,adventure,53
137706,False,adventure,35
137707,False,adventure,53
137708,False,adventure,58
137709,False,adventure,52
137710,False,adventure,54
137711,False,adventure,68
137712,False,adventure,55
137713,False,adventure,38
137714,False,adventure,48
137715,False,adventure,49
137716,False,adventure,35
137717,False,adventure,57
137718,False,adventure,43
137719,False,adventure,46
137720,False,adventure,32
137721,False,adventure,45
137722,False,adventure,47
137723,False,adventure,43
137724,False,adventure,44
137725,False,adventure,46
137726,False,adventure,47
137727,False,adventure,48
137728,False,adventure,58
137729,False,adventure,42
137730,False,adventure,35
137731,False,adventure,54
137732,False,adventure,39
137733,False,adventure,52
137734,False,adventure,46
137735,False,adventure,49
137736,False,adventure,49
137737,False,adventure,44
137738,False,adventure,40
137739,False,adventure,47
137740,False,adventure,44
137741,False,adventure,51
137742,False,adventure,44
137743,False,adventure,45
137744,False,adventure,52
137745,False,adventure,48
137746,False,adventure,59
137747,False,adventure,52
137748,False,adventure,44
137749,False,adventure,46
137750,False,adventure,42
137751,False,adventure,56
137752,False,adventure,44
137753,False,adventure,50
137754,False,adventure,49
137755,False,adventure,49
137756,False,adventure,51
137757,False,adventure,51
137758,False,adventure,49
137759,False,adventure,52
137760,False,adventure,68
137761,False,adventure,53
137762,False,adventure,52
137763,False,adventure,38
137764,False,adventure,35
137765,False,adventure,58
137766,False,adventure,46
137767,False,adventure,41
137768,False,adventure,42
137769,False,adventure,57
137770,False,adventure,42
137771,False,adventure,42
137772,False,adventure,56
137773,False,adventure,60
137774,False,adventure,54
137775,False,adventure,57
137776,False,adventure,52
137777,False,adventure,45
137778,False,adventure,56
137779,False,adventure,57
137780,False,adventure,49
137781,False,adventure,40
137782,False,adventure,47
137783,False,adventure,46
137784,False,adventure,55
137785,False,adventure,51
137786,False,adventure,43
137787,False,adventure,51
137788,False,adventure,51
137789,False,adventure,48
137790,False,adventure,33
137791,False,adventure,49
137792,False,adventure,53
137793,False,adventure,49
137794,False,adventure,51
137795,False,adventure,48
137796,False,adventure,61
137797,False,adventure,36
137798,False,adventure,52
137799,False,adventure,47
137800,False,adventure,56
137801,False,adventure,37
137802,False,adventure,59
137803,False,adventure,37
137804,False,adventure,58
137805,False,adventure,52
137806,False,adventure,54
137807,False,adventure,43
137808,False,adventure,54
137809,False,adventure,55
137810,False,adventure,59
137811,False,adventure,50
137812,False,adventure,50
137813,False,adventure,56
137814,False,adventure,44
137815,False,adventure,57
137816,False,adventure,48
137817,False,adventure,44
137818,False,adventure,52
137819,False,adventure,48
137820,False,adventure,43
137821,False,adventure,56
137822,False,adventure,52
137823,False,adventure,49
137824,False,adventure,60
137825,False,adventure,29
137826,False,adventure,46
137827,False,adventure,53
137828,False,adventure,43
137829,False,adventure,45
137830,False,adventure,50
137831,False,adventure,43
137832,False,adventure,37
137833,False,adventure,52
137834,False,adventure,56
137835,False,adventure,42
137836,False,adventure,54
137837,False,adventure,41
137838,False,adventure,41
137839,False,adventure,44
137840,False,adventure,56
137841,False,adventure,57
137842,False,adventure,54
137843,False,adventure,49
137844,False,adventure,47
137845,False,adventure,41
137846,False,adventure,45
137847,False,adventure,58
137848,False,adventure,49
137849,False,adventure,54
137850,False,adventure,51
137851,False,adventure,43
137852,False,adventure,50
137853,False,adventure,69
137854,False,adventure,54
137855,False,adventure,63
137856,False,adventure,45
137857,False,adventure,62
137858,False,adventure,41
137859,False,adventure,48
137860,False,adventure,44
137861,False,adventure,50
137862,False,adventure,43
137863,False,adventure,57
137864,False,adventure,44
137865,False,adventure,48
137866,False,adventure,49
137867,False,adventure,57
137868,False,adventure,47
137869,False,adventure,60
137870,False,adventure,54
137871,False,adventure,39
137872,False,adventure,45
137873,False,adventure,55
137874,False,adventure,46
137875,False,adventure,53
137876,False,adventure,51
137877,False,adventure,40
137878,False,adventure,53
137879,False,adventure,43
137880,False,adventure,55
137881,False,adventure,52
137882,False,adventure,46
137883,False,adventure,56
137884,False,adventure,53
137885,False,adventure,41
137886,False,adventure,42
137887,False,adventure,45
137888,False,adventure,41
137889,False,adventure,47
137890,False,adventure,50
137891,False,adventure,55
137892,False,adventure,54
137893,False,adventure,49
137894,False,adventure,54
137895,False,adventure,55
137896,False,adventure,51
137897,False,adventure,65
137898,False,adventure,48
137899,False,adventure,42
137900,False,adventure,63
137901,False,adventure,41
137902,False,adventure,49
137903,False,adventure,51
137904,False,adventure,41
137905,False,adventure,55
137906,False,adventure,42
137907,False,adventure,55
137908,False,adventure,61
137909,False,adventure,61
137910,False,adventure,55
137911,False,adventure,42
137912,False,adventure,56
137913,False,adventure,47
137914,False,adventure,45
137915,False,adventure,47
137916,False,adventure,37
137917,False,adventure,52
137918,False,adventure,55
137919,False,adventure,64
137920,False,adventure,53
137921,False,adventure,58
137922,False,adventure,51
137923,False,adventure,59
137924,False,adventure,47
137925,False,adventure,31
137926,False,adventure,50
137927,False,adventure,39
137928,False,adventure,47
137929,False,adventure,46
137930,False,adventure,66
137931,False,adventure,46
137932,False,adventure,54
137933,False,adventure,56
137934,False,adventure,50
137935,False,adventure,55
137936,False,adventure,45
137937,False,adventure,55
137938,False,adventure,61
137939,False,adventure,50
137940,False,adventure,54
137941,False,adventure,58
137942,False,adventure,47
137943,False,adventure,54
137944,False,adventure,49
137945,False,adventure,59
137946,False,adventure,40
137947,False,adventure,45
137948,False,adventure,50
137949,False,adventure,52
137950,False,adventure,44
137951,False,adventure,57
137952,False,adventure,45
137953,False,adventure,50
137954,False,adventure,56
137955,False,adventure,58
137956,False,adventure,50
137957,False,adventure,53
137958,False,adventure,57
137959,False,adventure,47
137960,False,adventure,46
137961,False,adventure,48
137962,False,adventure,41
137963,False,adventure,50
137964,False,adventure,54
137965,False,adventure,50
137966,False,adventure,42
137967,False,adventure,33
137968,False,adventure,48
137969,False,adventure,34
137970,False,adventure,51
137971,False,adventure,53
137972,False,adventure,48
137973,False,adventure,46
137974,False,adventure,55
137975,False,adventure,56
137976,False,adventure,66
137977,False,adventure,44
137978,False,adventure,46
137979,False,adventure,56
137980,False,adventure,43
137981,False,adventure,49
137982,False,adventure,45
137983,False,adventure,50
137984,False,adventure,58
137985,False,adventure,42
137986,False,adventure,55
137987,False,adventure,64
137988,False,adventure,51
137989,False,adventure,61
137990,False,adventure,47
137991,False,adventure,50
137992,False,adventure,49
137993,False,adventure,47
137994,False,adventure,60
137995,False,adventure,60
137996,False,adventure,50
137997,False,adventure,38
137998,False,adventure,59
137999,False,adventure,50
138000,False,adventure,52
138001,False,adventure,39
138002,False,adventure,54
138003,False,adventure,47
138004,False,adventure,53
138005,False,adventure,49
138006,False,adventure,54
138007,False,adventure,53
138008,False,adventure,49
138009,False,adventure,52
138010,False,adventure,47
138011,False,adventure,73
138012,False,adventure,53
138013,False,adventure,46
138014,False,adventure,43
138015,False,adventure,46
138016,False,adventure,53
138017,False,adventure,57
138018,False,adventure,52
138019,False,adventure,47
138020,False,adventure,45
138021,False,adventure,48
138022,False,adventure,50
138023,False,adventure,43
138024,False,adventure,49
138025,False,adventure,57
138026,False,adventure,43
138027,False,adventure,41
138028,False,adventure,59
138029,False,adventure,58
138030,False,adventure,41
138031,False,adventure,49
138032,False,adventure,39
138033,False,adventure,41
138034,False,adventure,49
138035,False,adventure,46
138036,False,adventure,44
138037,False,adventure,50
138038,False,adventure,40
138039,False,adventure,54
138040,False,adventure,50
138041,False,adventure,40
138042,False,adventure,51
138043,False,adventure,49
138044,False,adventure,43
138045,False,adventure,53
138046,False,adventure,46
138047,False,adventure,51
138048,False,adventure,46
138049,False,adventure,48
138050,False,adventure,49
138051,False,adventure,53
138052,False,adventure,42
138053,False,adventure,44
138054,False,adventure,48
138055,False,adventure,31
138056,False,adventure,55
138057,False,adventure,42
138058,False,adventure,42
138059,False,adventure,53
138060,False,adventure,53
138061,False,adventure,59
138062,False,adventure,53
138063,False,adventure,53
138064,False,adventure,64
138065,False,adventure,69
138066,False,adventure,63
138067,False,adventure,29
138068,False,adventure,42
138069,False,adventure,48
138070,False,adventure,57
138071,False,adventure,38
138072,False,adventure,37
138073,False,adventure,54
138074,False,adventure,38
138075,False,adventure,50
138076,False,adventure,42
138077,False,adventure,41
138078,False,adventure,43
138079,False,adventure,59
138080,False,adventure,38
138081,False,adventure,51
138082,False,adventure,42
138083,False,adventure,52
138084,False,adventure,50
138085,False,adventure,63
138086,False,adventure,50
138087,False,adventure,43
138088,False,adventure,48
138089,False,adventure,58
138090,False,adventure,52
138091,False,adventure,44
138092,False,adventure,53
138093,False,adventure,56
138094,False,adventure,56
138095,False,adventure,50
138096,False,adventure,46
138097,False,adventure,55
138098,False,adventure,44
138099,False,adventure,52
138100,False,adventure,32
138101,False,adventure,56
138102,False,adventure,57
138103,False,adventure,49
138104,False,adventure,54
138105,False,adventure,48
138106,False,adventure,40
138107,False,adventure,56
138108,False,adventure,48
138109,False,adventure,61
138110,False,adventure,48
138111,False,adventure,58
138112,False,adventure,54
138113,False,adventure,59
138114,False,adventure,44
138115,False,adventure,43
138116,False,adventure,54
138117,False,adventure,45
138118,False,adventure,38
138119,False,adventure,45
138120,False,adventure,48
138121,False,adventure,45
138122,False,adventure,46
138123,False,adventure,44
138124,False,adventure,46
138125,False,adventure,48
138126,False,adventure,48
138127,False,adventure,47
138128,False,adventure,56
138129,False,adventure,34
138130,False,adventure,60
138131,False,adventure,56
138132,False,adventure,47
138133,False,adventure,53
138134,False,adventure,50
138135,False,adventure,49
138136,False,adventure,44
138137,False,adventure,57
138138,False,adventure,52
138139,False,adventure,50
138140,False,adventure,39
138141,False,adventure,45
138142,False,adventure,62
138143,False,adventure,45
138144,False,adventure,44
138145,False,adventure,46
