id,isCreator,tag,followerCount,node_index
138912,False,adventure,50,38912
138913,False,adventure,36,38913
138914,False,adventure,47,38914
138915,False,adventure,50,38915
138916,False,adventure,55,38916
138917,False,adventure,51,38917
138918,False,adventure,55,38918
138919,False,adventure,49,38919
138920,False,adventure,47,38920
138921,False,adventure,52,38921
138922,False,adventure,58,38922
138923,False,adventure,59,38923
138924,False,adventure,47,38924
138925,False,adventure,55,38925
138926,False,adventure,46,38926
138927,False,adventure,53,38927
138928,False,adventure,60,38928
138929,False,adventure,55,38929
138930,False,adventure,34,38930
138931,False,adventure,57,38931
138932,False,adventure,46,38932
138933,False,adventure,57,38933
138934,False,adventure,61,38934
138935,False,adventure,56,38935
138936,False,adventure,50,38936
138937,False,adventure,53,38937
138938,False,adventure,49,38938
138939,False,adventure,56,38939
138940,False,adventure,65,38940
138941,False,adventure,43,38941
138942,False,adventure,62,38942
138943,False,adventure,41,38943
138944,False,adventure,43,38944
138945,False,adventure,42,38945
138946,False,adventure,56,38946
138947,False,adventure,52,38947
138948,False,adventure,38,38948
138949,False,adventure,48,38949
138950,False,adventure,47,38950
138951,False,adventure,54,38951
138952,False,adventure,38,38952
138953,False,adventure,44,38953
138954,False,adventure,54,38954
138955,False,adventure,53,38955
138956,False,adventure,51,38956
138957,False,adventure,46,38957
138958,False,adventure,50,38958
138959,False,adventure,53,38959
138960,False,adventure,43,38960
138961,False,adventure,57,38961
138962,False,adventure,46,38962
138963,False,adventure,54,38963
138964,False,adventure,54,38964
138965,False,adventure,45,38965
138966,False,adventure,52,38966
138967,False,adventure,55,38967
138968,False,adventure,48,38968
138969,False,adventure,61,38969
138970,False,adventure,54,38970
138971,False,adventure,59,38971
138972,False,adventure,41,38972
138973,False,adventure,51,38973
138974,False,adventure,54,38974
138975,False,adventure,43,38975
138976,False,adventure,46,38976
138977,False,adventure,50,38977
138978,False,adventure,55,38978
138979,False,adventure,52,38979
138980,False,adventure,42,38980
138981,False,adventure,51,38981
138982,False,adventure,51,38982
138983,False,adventure,45,38983
138984,False,adventure,54,38984
138985,False,adventure,42,38985
138986,False,adventure,61,38986
138987,False,adventure,49,38987
138988,False,adventure,42,38988
138989,False,adventure,54,38989
138990,False,adventure,47,38990
138991,False,adventure,45,38991
138992,False,adventure,44,38992
138993,False,adventure,41,38993
138994,False,adventure,40,38994
138995,False,adventure,50,38995
138996,False,adventure,46,38996
138997,False,adventure,40,38997
138998,False,adventure,57,38998
138999,False,adventure,47,38999
139000,False,adventure,51,39000
139001,False,adventure,56,39001
139002,False,adventure,48,39002
139003,False,adventure,51,39003
139004,False,adventure,48,39004
139005,False,adventure,38,39005
139006,False,adventure,44,39006
139007,False,adventure,32,39007
139008,False,adventure,55,39008
139009,False,adventure,43,39009
139010,False,adventure,44,39010
139011,False,adventure,43,39011
139012,False,adventure,45,39012
139013,False,adventure,44,39013
139014,False,adventure,44,39014
139015,False,adventure,50,39015
139016,False,adventure,45,39016
139017,False,adventure,53,39017
139018,False,adventure,44,39018
139019,False,adventure,52,39019
139020,False,adventure,51,39020
139021,False,adventure,39,39021
139022,False,adventure,53,39022
139023,False,adventure,59,39023
139024,False,adventure,62,39024
139025,False,adventure,57,39025
139026,False,adventure,51,39026
139027,False,adventure,45,39027
139028,False,adventure,49,39028
139029,False,adventure,57,39029
139030,False,adventure,52,39030
139031,False,adventure,40,39031
139032,False,adventure,53,39032
139033,False,adventure,53,39033
139034,False,adventure,43,39034
139035,False,adventure,37,39035
139036,False,adventure,39,39036
139037,False,adventure,57,39037
139038,False,adventure,54,39038
139039,False,adventure,48,39039
139040,False,adventure,47,39040
139041,False,adventure,45,39041
139042,False,adventure,47,39042
139043,False,adventure,49,39043
139044,False,adventure,35,39044
139045,False,adventure,51,39045
139046,False,adventure,67,39046
139047,False,adventure,54,39047
139048,False,adventure,61,39048
139049,False,adventure,56,39049
139050,False,adventure,42,39050
139051,False,adventure,50,39051
139052,False,adventure,47,39052
139053,False,adventure,52,39053
139054,False,adventure,52,39054
139055,False,adventure,38,39055
139056,False,adventure,49,39056
139057,False,adventure,44,39057
139058,False,adventure,44,39058
139059,False,adventure,59,39059
139060,False,adventure,55,39060
139061,False,adventure,46,39061
139062,False,adventure,49,39062
139063,False,adventure,52,39063
139064,False,adventure,48,39064
139065,False,adventure,60,39065
139066,False,adventure,56,39066
139067,False,adventure,61,39067
139068,False,adventure,41,39068
139069,False,adventure,68,39069
139070,False,adventure,54,39070
139071,False,adventure,40,39071
139072,False,adventure,50,39072
139073,False,adventure,47,39073
139074,False,adventure,49,39074
139075,False,adventure,42,39075
139076,False,adventure,56,39076
139077,False,adventure,45,39077
139078,False,adventure,50,39078
139079,False,adventure,37,39079
139080,False,adventure,54,39080
139081,False,adventure,41,39081
139082,False,adventure,52,39082
139083,False,adventure,46,39083
139084,False,adventure,52,39084
139085,False,adventure,48,39085
139086,False,adventure,39,39086
139087,False,adventure,55,39087
139088,False,adventure,41,39088
139089,False,adventure,46,39089
139090,False,adventure,64,39090
139091,False,adventure,59,39091
139092,False,adventure,51,39092
139093,False,adventure,50,39093
139094,False,adventure,47,39094
139095,False,adventure,56,39095
139096,False,adventure,51,39096
139097,False,adventure,44,39097
139098,False,adventure,49,39098
139099,False,adventure,60,39099
139100,False,adventure,53,39100
139101,False,adventure,43,39101
139102,False,adventure,51,39102
139103,False,adventure,39,39103
139104,False,adventure,43,39104
139105,False,adventure,36,39105
139106,False,adventure,41,39106
139107,False,adventure,45,39107
139108,False,adventure,38,39108
139109,False,adventure,51,39109
139110,False,adventure,48,39110
139111,False,adventure,53,39111
139112,False,adventure,48,39112
139113,False,adventure,68,39113
139114,False,adventure,46,39114
139115,False,adventure,45,39115
139116,False,adventure,53,39116
139117,False,adventure,60,39117
139118,False,adventure,50,39118
139119,False,adventure,51,39119
139120,False,adventure,55,39120
139121,False,adventure,47,39121
139122,False,adventure,58,39122
139123,False,adventure,50,39123
139124,False,adventure,49,39124
139125,False,adventure,53,39125
139126,False,adventure,42,39126
139127,False,adventure,55,39127
139128,False,adventure,64,39128
139129,False,adventure,53,39129
139130,False,adventure,55,39130
139131,False,adventure,52,39131
139132,False,adventure,46,39132
139133,False,adventure,42,39133
139134,False,adventure,47,39134
139135,False,adventure,57,39135
139136,False,adventure,64,39136
139137,False,adventure,60,39137
139138,False,adventure,34,39138
139139,False,adventure,47,39139
139140,False,adventure,66,39140
139141,False,adventure,43,39141
139142,False,adventure,39,39142
139143,False,adventure,61,39143
139144,False,adventure,40,39144
139145,False,adventure,54,39145
139146,False,adventure,41,39146
139147,False,adventure,53,39147
139148,False,adventure,55,39148
139149,False,adventure,49,39149
139150,False,adventure,43,39150
139151,False,adventure,40,39151
139152,False,adventure,59,39152
139153,False,adventure,46,39153
139154,False,adventure,47,39154
139155,False,adventure,55,39155
139156,False,adventure,44,39156
139157,False,adventure,44,39157
139158,False,adventure,44,39158
139159,False,adventure,37,39159
139160,False,adventure,46,39160
139161,False,adventure,50,39161
139162,False,adventure,64,39162
139163,False,adventure,47,39163
139164,False,adventure,47,39164
139165,False,adventure,47,39165
139166,False,adventure,51,39166
139167,False,adventure,50,39167
139168,False,adventure,46,39168
139169,False,adventure,53,39169
139170,False,adventure,46,39170
139171,False,adventure,55,39171
139172,False,adventure,39,39172
139173,False,adventure,52,39173
139174,False,adventure,58,39174
139175,False,adventure,42,39175
139176,False,adventure,48,39176
139177,False,adventure,42,39177
139178,False,adventure,49,39178
139179,False,adventure,42,39179
139180,False,adventure,45,39180
139181,False,adventure,50,39181
139182,False,adventure,46,39182
139183,False,adventure,42,39183
139184,False,adventure,54,39184
139185,False,adventure,56,39185
139186,False,adventure,49,39186
139187,False,adventure,62,39187
139188,False,adventure,46,39188
139189,False,adventure,41,39189
139190,False,adventure,39,39190
139191,False,adventure,41,39191
139192,False,adventure,54,39192
139193,False,adventure,59,39193
139194,False,adventure,42,39194
139195,False,adventure,42,39195
139196,False,adventure,47,39196
139197,False,adventure,47,39197
139198,False,adventure,54,39198
139199,False,adventure,52,39199
139200,False,adventure,53,39200
139201,False,adventure,49,39201
139202,False,adventure,42,39202
139203,False,adventure,53,39203
139204,False,adventure,46,39204
139205,False,adventure,47,39205
139206,False,adventure,40,39206
139207,False,adventure,55,39207
139208,False,adventure,55,39208
139209,False,adventure,55,39209
139210,False,adventure,60,39210
139211,False,adventure,47,39211
139212,False,adventure,48,39212
139213,False,adventure,46,39213
139214,False,adventure,45,39214
139215,False,adventure,40,39215
139216,False,adventure,51,39216
139217,False,adventure,44,39217
139218,False,adventure,46,39218
139219,False,adventure,53,39219
139220,False,adventure,39,39220
139221,False,adventure,54,39221
139222,False,adventure,42,39222
139223,False,adventure,41,39223
139224,False,adventure,43,39224
139225,False,adventure,51,39225
139226,False,adventure,58,39226
139227,False,adventure,41,39227
139228,False,adventure,45,39228
139229,False,adventure,45,39229
139230,False,adventure,41,39230
139231,False,adventure,54,39231
139232,False,adventure,59,39232
139233,False,adventure,46,39233
139234,False,adventure,59,39234
139235,False,adventure,57,39235
139236,False,adventure,56,39236
139237,False,adventure,55,39237
139238,False,adventure,46,39238
139239,False,adventure,40,39239
139240,False,adventure,54,39240
139241,False,adventure,56,39241
139242,False,adventure,43,39242
139243,False,adventure,45,39243
139244,False,adventure,40,39244
139245,False,adventure,49,39245
139246,False,adventure,58,39246
139247,False,adventure,49,39247
139248,False,adventure,54,39248
139249,False,adventure,59,39249
139250,False,adventure,46,39250
139251,False,adventure,48,39251
139252,False,adventure,52,39252
139253,False,adventure,55,39253
139254,False,adventure,55,39254
139255,False,adventure,45,39255
139256,False,adventure,44,39256
139257,False,adventure,46,39257
139258,False,adventure,53,39258
139259,False,adventure,53,39259
139260,False,adventure,60,39260
139261,False,adventure,44,39261
139262,False,adventure,43,39262
139263,False,adventure,44,39263
139264,False,adventure,59,39264
139265,False,adventure,46,39265
139266,False,adventure,44,39266
139267,False,adventure,53,39267
139268,False,adventure,55,39268
139269,False,adventure,45,39269
139270,False,adventure,47,39270
139271,False,adventure,50,39271
139272,False,adventure,49,39272
139273,False,adventure,47,39273
139274,False,adventure,45,39274
139275,False,adventure,51,39275
139276,False,adventure,48,39276
139277,False,adventure,48,39277
139278,False,adventure,38,39278
139279,False,adventure,51,39279
139280,False,adventure,54,39280
139281,False,adventure,48,39281
139282,False,adventure,46,39282
139283,False,adventure,42,39283
139284,False,adventure,55,39284
139285,False,adventure,66,39285
139286,False,adventure,49,39286
139287,False,adventure,45,39287
139288,False,adventure,61,39288
139289,False,adventure,55,39289
139290,False,adventure,48,39290
139291,False,adventure,54,39291
139292,False,adventure,59,39292
139293,False,adventure,43,39293
139294,False,adventure,47,39294
139295,False,adventure,59,39295
139296,False,adventure,54,39296
139297,False,adventure,33,39297
139298,False,adventure,49,39298
139299,False,adventure,53,39299
139300,False,adventure,49,39300
139301,False,adventure,42,39301
139302,False,adventure,58,39302
139303,False,adventure,49,39303
139304,False,adventure,39,39304
139305,False,adventure,46,39305
139306,False,adventure,39,39306
139307,False,adventure,56,39307
139308,False,adventure,45,39308
139309,False,adventure,49,39309
139310,False,adventure,53,39310
139311,False,adventure,45,39311
139312,False,adventure,49,39312
139313,False,adventure,52,39313
139314,False,adventure,45,39314
139315,False,adventure,50,39315
139316,False,adventure,36,39316
139317,False,adventure,56,39317
139318,False,adventure,67,39318
139319,False,adventure,57,39319
139320,False,adventure,51,39320
139321,False,adventure,52,39321
139322,False,adventure,58,39322
139323,False,adventure,50,39323
139324,False,adventure,42,39324
139325,False,adventure,46,39325
139326,False,adventure,48,39326
139327,False,adventure,36,39327
139328,False,adventure,65,39328
139329,False,adventure,35,39329
139330,False,adventure,47,39330
139331,False,adventure,48,39331
139332,False,adventure,61,39332
139333,False,adventure,49,39333
139334,False,adventure,54,39334
139335,False,adventure,56,39335
139336,False,adventure,46,39336
139337,False,adventure,42,39337
139338,False,adventure,36,39338
139339,False,adventure,58,39339
139340,False,adventure,50,39340
139341,False,adventure,55,39341
139342,False,adventure,47,39342
139343,False,adventure,52,39343
139344,False,adventure,53,39344
139345,False,adventure,42,39345
139346,False,adventure,35,39346
139347,False,adventure,66,39347
139348,False,adventure,49,39348
139349,False,adventure,41,39349
139350,False,adventure,45,39350
139351,False,adventure,40,39351
139352,False,adventure,62,39352
139353,False,adventure,58,39353
139354,False,adventure,52,39354
139355,False,adventure,44,39355
139356,False,adventure,47,39356
139357,False,adventure,42,39357
139358,False,adventure,53,39358
139359,False,adventure,44,39359
139360,False,adventure,60,39360
139361,False,adventure,57,39361
139362,False,adventure,47,39362
139363,False,adventure,54,39363
139364,False,adventure,51,39364
139365,False,adventure,55,39365
139366,False,adventure,55,39366
139367,False,adventure,52,39367
139368,False,adventure,58,39368
139369,False,adventure,53,39369
139370,False,adventure,50,39370
139371,False,adventure,59,39371
139372,False,adventure,48,39372
139373,False,adventure,48,39373
139374,False,adventure,47,39374
139375,False,adventure,51,39375
139376,False,adventure,56,39376
139377,False,adventure,52,39377
139378,False,adventure,56,39378
139379,False,adventure,55,39379
139380,False,adventure,40,39380
139381,False,adventure,50,39381
139382,False,adventure,44,39382
139383,False,adventure,48,39383
139384,False,adventure,47,39384
139385,False,adventure,46,39385
139386,False,adventure,49,39386
139387,False,adventure,42,39387
139388,False,adventure,56,39388
139389,False,adventure,68,39389
139390,False,adventure,61,39390
139391,False,adventure,50,39391
139392,False,adventure,54,39392
139393,False,adventure,59,39393
139394,False,adventure,48,39394
139395,False,adventure,57,39395
139396,False,adventure,53,39396
139397,False,adventure,54,39397
139398,False,adventure,53,39398
139399,False,adventure,63,39399
139400,False,adventure,42,39400
139401,False,adventure,48,39401
139402,False,adventure,54,39402
139403,False,adventure,48,39403
139404,False,adventure,49,39404
139405,False,adventure,49,39405
139406,False,adventure,44,39406
139407,False,adventure,38,39407
139408,False,adventure,44,39408
139409,False,adventure,60,39409
139410,False,adventure,51,39410
139411,False,adventure,44,39411
139412,False,adventure,48,39412
139413,False,adventure,55,39413
139414,False,adventure,40,39414
139415,False,adventure,42,39415
139416,False,adventure,56,39416
139417,False,adventure,50,39417
139418,False,adventure,63,39418
139419,False,adventure,55,39419
139420,False,adventure,52,39420
139421,False,adventure,40,39421
139422,False,adventure,50,39422
139423,False,adventure,53,39423
139424,False,adventure,46,39424
139425,False,adventure,58,39425
139426,False,adventure,43,39426
139427,False,adventure,37,39427
139428,False,adventure,49,39428
139429,False,adventure,42,39429
139430,False,adventure,49,39430
139431,False,adventure,45,39431
139432,False,adventure,50,39432
139433,False,adventure,39,39433
139434,False,adventure,50,39434
139435,False,adventure,45,39435
139436,False,adventure,48,39436
139437,False,adventure,50,39437
139438,False,adventure,49,39438
139439,False,adventure,42,39439
139440,False,adventure,39,39440
139441,False,adventure,53,39441
139442,False,adventure,41,39442
139443,False,adventure,59,39443
139444,False,adventure,50,39444
139445,False,adventure,56,39445
139446,False,adventure,46,39446
139447,False,adventure,47,39447
139448,False,adventure,41,39448
139449,False,adventure,49,39449
139450,False,adventure,45,39450
139451,False,adventure,42,39451
139452,False,adventure,51,39452
139453,False,adventure,59,39453
139454,False,adventure,52,39454
139455,False,adventure,40,39455
139456,False,adventure,54,39456
139457,False,adventure,54,39457
139458,False,adventure,42,39458
139459,False,adventure,60,39459
139460,False,adventure,75,39460
139461,False,adventure,68,39461
139462,False,adventure,49,39462
139463,False,adventure,51,39463
139464,False,adventure,44,39464
139465,False,adventure,67,39465
139466,False,adventure,55,39466
139467,False,adventure,55,39467
139468,False,adventure,54,39468
139469,False,adventure,51,39469
139470,False,adventure,54,39470
139471,False,adventure,43,39471
139472,False,adventure,54,39472
139473,False,adventure,46,39473
139474,False,adventure,49,39474
139475,False,adventure,52,39475
139476,False,adventure,49,39476
139477,False,adventure,52,39477
139478,False,adventure,51,39478
139479,False,adventure,54,39479
139480,False,adventure,37,39480
139481,False,adventure,58,39481
139482,False,adventure,43,39482
139483,False,adventure,44,39483
139484,False,adventure,48,39484
139485,False,adventure,57,39485
139486,False,adventure,46,39486
139487,False,adventure,60,39487
139488,False,adventure,39,39488
139489,False,adventure,52,39489
139490,False,adventure,46,39490
139491,False,adventure,43,39491
139492,False,adventure,50,39492
139493,False,adventure,43,39493
139494,False,adventure,46,39494
139495,False,adventure,55,39495
139496,False,adventure,45,39496
139497,False,adventure,52,39497
139498,False,adventure,41,39498
139499,False,adventure,44,39499
139500,False,adventure,46,39500
139501,False,adventure,42,39501
139502,False,adventure,43,39502
139503,False,adventure,56,39503
139504,False,adventure,46,39504
139505,False,adventure,37,39505
139506,False,adventure,50,39506
139507,False,adventure,56,39507
139508,False,adventure,52,39508
139509,False,adventure,60,39509
139510,False,adventure,66,39510
139511,False,adventure,40,39511
139512,False,adventure,52,39512
139513,False,adventure,53,39513
139514,False,adventure,50,39514
139515,False,adventure,43,39515
139516,False,adventure,57,39516
139517,False,adventure,58,39517
139518,False,adventure,53,39518
139519,False,adventure,51,39519
139520,False,adventure,44,39520
139521,False,adventure,46,39521
139522,False,adventure,40,39522
139523,False,adventure,50,39523
139524,False,adventure,53,39524
139525,False,adventure,48,39525
139526,False,adventure,66,39526
139527,False,adventure,62,39527
139528,False,adventure,57,39528
139529,False,adventure,48,39529
139530,False,adventure,44,39530
139531,False,adventure,51,39531
139532,False,adventure,39,39532
139533,False,adventure,51,39533
139534,False,adventure,42,39534
139535,False,adventure,58,39535
139536,False,adventure,47,39536
139537,False,adventure,37,39537
139538,False,adventure,49,39538
139539,False,adventure,42,39539
139540,False,adventure,61,39540
139541,False,adventure,43,39541
139542,False,adventure,55,39542
139543,False,adventure,51,39543
139544,False,adventure,44,39544
139545,False,adventure,57,39545
139546,False,adventure,59,39546
139547,False,adventure,47,39547
139548,False,adventure,45,39548
139549,False,adventure,31,39549
139550,False,adventure,52,39550
139551,False,adventure,49,39551
139552,False,adventure,52,39552
139553,False,adventure,49,39553
139554,False,adventure,43,39554
139555,False,adventure,54,39555
139556,False,adventure,49,39556
139557,False,adventure,43,39557
139558,False,adventure,48,39558
139559,False,adventure,50,39559
139560,False,adventure,44,39560
139561,False,adventure,54,39561
139562,False,adventure,49,39562
139563,False,adventure,43,39563
139564,False,adventure,46,39564
139565,False,adventure,46,39565
139566,False,adventure,45,39566
139567,False,adventure,39,39567
139568,False,adventure,51,39568
139569,False,adventure,41,39569
139570,False,adventure,39,39570
139571,False,adventure,50,39571
139572,False,adventure,42,39572
139573,False,adventure,50,39573
139574,False,adventure,35,39574
139575,False,adventure,34,39575
139576,False,adventure,52,39576
139577,False,adventure,52,39577
139578,False,adventure,39,39578
139579,False,adventure,45,39579
139580,False,adventure,51,39580
139581,False,adventure,39,39581
139582,False,adventure,62,39582
139583,False,adventure,64,39583
139584,False,adventure,53,39584
139585,False,adventure,36,39585
139586,False,adventure,52,39586
139587,False,adventure,45,39587
139588,False,adventure,43,39588
139589,False,adventure,36,39589
139590,False,adventure,48,39590
139591,False,adventure,54,39591
139592,False,adventure,49,39592
139593,False,adventure,45,39593
139594,False,adventure,49,39594
139595,False,adventure,44,39595
139596,False,adventure,47,39596
139597,False,adventure,61,39597
139598,False,adventure,56,39598
139599,False,adventure,54,39599
139600,False,adventure,38,39600
139601,False,adventure,38,39601
139602,False,adventure,57,39602
139603,False,adventure,58,39603
139604,False,adventure,60,39604
139605,False,adventure,66,39605
139606,False,adventure,56,39606
139607,False,adventure,38,39607
139608,False,adventure,44,39608
139609,False,adventure,57,39609
139610,False,adventure,57,39610
139611,False,adventure,50,39611
139612,False,adventure,56,39612
139613,False,adventure,54,39613
139614,False,adventure,41,39614
139615,False,adventure,50,39615
139616,False,adventure,49,39616
139617,False,adventure,53,39617
139618,False,adventure,51,39618
139619,False,adventure,47,39619
139620,False,adventure,58,39620
139621,False,adventure,54,39621
139622,False,adventure,52,39622
139623,False,adventure,46,39623
139624,False,adventure,36,39624
139625,False,adventure,64,39625
139626,False,adventure,63,39626
139627,False,adventure,54,39627
139628,False,adventure,52,39628
139629,False,adventure,56,39629
139630,False,adventure,44,39630
139631,False,adventure,43,39631
139632,False,adventure,46,39632
139633,False,adventure,48,39633
139634,False,adventure,48,39634
139635,False,adventure,40,39635
139636,False,adventure,50,39636
139637,False,adventure,50,39637
139638,False,adventure,49,39638
139639,False,adventure,39,39639
139640,False,adventure,45,39640
139641,False,adventure,38,39641
139642,False,adventure,44,39642
139643,False,adventure,38,39643
139644,False,adventure,43,39644
139645,False,adventure,50,39645
139646,False,adventure,52,39646
139647,False,adventure,52,39647
139648,False,adventure,38,39648
139649,False,adventure,46,39649
139650,False,adventure,54,39650
139651,False,adventure,43,39651
139652,False,adventure,49,39652
139653,False,adventure,50,39653
139654,False,adventure,65,39654
139655,False,adventure,56,39655
139656,False,adventure,51,39656
139657,False,adventure,57,39657
139658,False,adventure,49,39658
139659,False,adventure,47,39659
139660,False,adventure,40,39660
139661,False,adventure,52,39661
139662,False,adventure,42,39662
139663,False,adventure,50,39663
139664,False,adventure,52,39664
139665,False,adventure,62,39665
139666,False,adventure,56,39666
139667,False,adventure,58,39667
139668,False,adventure,63,39668
139669,False,adventure,46,39669
139670,False,adventure,63,39670
139671,False,adventure,55,39671
139672,False,adventure,48,39672
139673,False,adventure,50,39673
139674,False,adventure,44,39674
139675,False,adventure,59,39675
139676,False,adventure,44,39676
139677,False,adventure,40,39677
139678,False,adventure,52,39678
139679,False,adventure,53,39679
139680,False,adventure,51,39680
139681,False,adventure,56,39681
139682,False,adventure,56,39682
139683,False,adventure,39,39683
139684,False,adventure,49,39684
139685,False,adventure,54,39685
139686,False,adventure,52,39686
139687,False,adventure,52,39687
139688,False,adventure,47,39688
139689,False,adventure,45,39689
139690,False,adventure,55,39690
139691,False,adventure,54,39691
139692,False,adventure,43,39692
139693,False,adventure,44,39693
139694,False,adventure,61,39694
139695,False,adventure,45,39695
139696,False,adventure,34,39696
139697,False,adventure,48,39697
139698,False,adventure,59,39698
139699,False,adventure,42,39699
139700,False,adventure,49,39700
139701,False,adventure,51,39701
139702,False,adventure,63,39702
139703,False,adventure,34,39703
139704,False,adventure,55,39704
139705,False,adventure,45,39705
139706,False,adventure,53,39706
139707,False,adventure,57,39707
139708,False,adventure,38,39708
139709,False,adventure,48,39709
139710,False,adventure,49,39710
139711,False,adventure,45,39711
139712,False,adventure,39,39712
139713,False,adventure,38,39713
139714,False,adventure,57,39714
139715,False,adventure,50,39715
139716,False,adventure,46,39716
139717,False,adventure,50,39717
139718,False,adventure,49,39718
139719,False,adventure,54,39719
139720,False,adventure,45,39720
139721,False,adventure,30,39721
139722,False,adventure,47,39722
139723,False,adventure,54,39723
139724,False,adventure,65,39724
139725,False,adventure,43,39725
139726,False,adventure,49,39726
139727,False,adventure,44,39727
139728,False,adventure,45,39728
139729,False,adventure,37,39729
139730,False,adventure,49,39730
139731,False,adventure,48,39731
139732,False,adventure,58,39732
139733,False,adventure,51,39733
139734,False,adventure,42,39734
139735,False,adventure,33,39735
139736,False,adventure,48,39736
139737,False,adventure,52,39737
139738,False,adventure,61,39738
139739,False,adventure,45,39739
139740,False,adventure,44,39740
139741,False,adventure,56,39741
139742,False,adventure,41,39742
139743,False,adventure,38,39743
139744,False,adventure,37,39744
139745,False,adventure,54,39745
139746,False,adventure,40,39746
139747,False,adventure,51,39747
139748,False,adventure,49,39748
139749,False,adventure,45,39749
139750,False,adventure,44,39750
139751,False,adventure,52,39751
139752,False,adventure,41,39752
139753,False,adventure,63,39753
139754,False,adventure,47,39754
139755,False,adventure,55,39755
139756,False,adventure,46,39756
139757,False,adventure,57,39757
139758,False,adventure,42,39758
139759,False,adventure,49,39759
139760,False,adventure,38,39760
139761,False,adventure,69,39761
139762,False,adventure,50,39762
139763,False,adventure,57,39763
139764,False,adventure,43,39764
139765,False,adventure,50,39765
139766,False,adventure,51,39766
139767,False,adventure,46,39767
139768,False,adventure,46,39768
139769,False,adventure,51,39769
139770,False,adventure,46,39770
139771,False,adventure,52,39771
139772,False,adventure,44,39772
139773,False,adventure,53,39773
139774,False,adventure,51,39774
139775,False,adventure,55,39775
139776,False,adventure,63,39776
139777,False,adventure,56,39777
139778,False,adventure,53,39778
139779,False,adventure,41,39779
139780,False,adventure,49,39780
139781,False,adventure,37,39781
139782,False,adventure,42,39782
139783,False,adventure,47,39783
139784,False,adventure,40,39784
139785,False,adventure,49,39785
139786,False,adventure,48,39786
139787,False,adventure,59,39787
139788,False,adventure,45,39788
139789,False,adventure,41,39789
139790,False,adventure,54,39790
139791,False,adventure,46,39791
139792,False,adventure,52,39792
139793,False,adventure,40,39793
139794,False,adventure,52,39794
139795,False,adventure,41,39795
139796,False,adventure,37,39796
139797,False,adventure,54,39797
139798,False,adventure,35,39798
139799,False,adventure,55,39799
139800,False,adventure,48,39800
139801,False,adventure,50,39801
139802,False,adventure,62,39802
139803,False,adventure,57,39803
139804,False,adventure,58,39804
139805,False,adventure,51,39805
139806,False,adventure,43,39806
139807,False,adventure,60,39807
139808,False,adventure,51,39808
139809,False,adventure,43,39809
139810,False,adventure,40,39810
139811,False,adventure,42,39811
139812,False,adventure,47,39812
139813,False,adventure,53,39813
139814,False,adventure,54,39814
139815,False,adventure,55,39815
139816,False,adventure,53,39816
139817,False,adventure,47,39817
139818,False,adventure,44,39818
139819,False,adventure,42,39819
139820,False,adventure,55,39820
139821,False,adventure,47,39821
139822,False,adventure,38,39822
139823,False,adventure,54,39823
139824,False,adventure,55,39824
139825,False,adventure,40,39825
139826,False,adventure,48,39826
139827,False,adventure,35,39827
139828,False,adventure,54,39828
139829,False,adventure,51,39829
139830,False,adventure,59,39830
139831,False,adventure,56,39831
139832,False,adventure,44,39832
139833,False,adventure,57,39833
139834,False,adventure,55,39834
139835,False,adventure,44,39835
139836,False,adventure,50,39836
139837,False,adventure,58,39837
139838,False,adventure,57,39838
139839,False,adventure,46,39839
139840,False,adventure,50,39840
139841,False,adventure,50,39841
139842,False,adventure,50,39842
139843,False,adventure,48,39843
139844,False,adventure,56,39844
139845,False,adventure,43,39845
139846,False,adventure,57,39846
139847,False,adventure,46,39847
139848,False,adventure,55,39848
139849,False,adventure,53,39849
139850,False,adventure,62,39850
139851,False,adventure,63,39851
139852,False,adventure,59,39852
139853,False,adventure,54,39853
139854,False,adventure,49,39854
139855,False,adventure,41,39855
139856,False,adventure,51,39856
139857,False,adventure,54,39857
139858,False,adventure,43,39858
139859,False,adventure,45,39859
139860,False,adventure,66,39860
139861,False,adventure,44,39861
139862,False,adventure,45,39862
139863,False,adventure,51,39863
139864,False,adventure,48,39864
139865,False,adventure,51,39865
139866,False,adventure,54,39866
139867,False,adventure,53,39867
139868,False,adventure,41,39868
139869,False,adventure,53,39869
139870,False,adventure,53,39870
139871,False,adventure,44,39871
139872,False,adventure,49,39872
139873,False,adventure,56,39873
139874,False,adventure,41,39874
139875,False,adventure,60,39875
139876,False,adventure,48,39876
139877,False,adventure,57,39877
139878,False,adventure,38,39878
139879,False,adventure,42,39879
139880,False,adventure,44,39880
139881,False,adventure,44,39881
139882,False,adventure,50,39882
139883,False,adventure,54,39883
139884,False,adventure,50,39884
139885,False,adventure,60,39885
139886,False,adventure,42,39886
139887,False,adventure,56,39887
139888,False,adventure,53,39888
139889,False,adventure,39,39889
139890,False,adventure,51,39890
139891,False,adventure,48,39891
139892,False,adventure,55,39892
139893,False,adventure,50,39893
139894,False,adventure,38,39894
139895,False,adventure,49,39895
139896,False,adventure,58,39896
139897,False,adventure,44,39897
139898,False,adventure,70,39898
139899,False,adventure,48,39899
139900,False,adventure,58,39900
139901,False,adventure,48,39901
139902,False,adventure,48,39902
139903,False,adventure,43,39903
139904,False,adventure,40,39904
139905,False,adventure,58,39905
139906,False,adventure,45,39906
139907,False,adventure,56,39907
139908,False,adventure,40,39908
139909,False,adventure,49,39909
